congress,id,state_abbrev,cd,state,party_code,name,dim.a,dim.b,log.likelihood,num.votes,num.errors,mean.prop
73,3124,24,0,OHIO,200,FESS  S.D.,0.278,-0.69,-37.41689,188,16,0.82
73,9303,53,0,OKLAHOM,100,THOMAS  J.,0.05,0.287,-78.8932,190,39,0.66
73,3706,53,0,OKLAHOM,100,GORE  T.P.,0.015,-0.429,-92.56784,178,45,0.594
73,6367,72,0,OREGON,200,MCNARY  C.,0.26,-0.008,-82.08268,210,44,0.676
73,8880,72,0,OREGON,200,STEIWER  F.,0.295,0.119,-90.99668,217,51,0.657
73,7782,14,0,PENNSYL,200,REED  D.A.,0.249,-0.627,-28.08387,160,10,0.839
73,2391,14,0,PENNSYL,200,DAVIS  J.J.,0.353,0.099,-37.46939,136,19,0.759
73,4274,5,0,RHODE I,200,HEBERT  F.,0.387,-0.708,-21.08072,197,12,0.899
73,6441,5,0,RHODE I,200,METCALF  J.,0.275,-0.948,-22.96201,186,9,0.884
73,1370,48,0,SOUTH C,100,BYRNES  J.,-0.269,-0.722,-40.17012,209,12,0.825
73,8613,48,0,SOUTH C,100,SMITH  E.D.,-0.05,-0.147,-69.05121,177,32,0.677
73,6954,37,0,SOUTH D,200,NORBECK  P.,0.25,0.879,-27.04205,82,8,0.719
73,1234,37,0,SOUTH D,100,BULOW  W.J.,-0.062,0.113,-59.0507,199,27,0.743
73,6293,54,0,TENNESS,100,MCKELLAR,-0.137,-0.177,-58.30196,211,23,0.759
73,319,54,0,TENNESS,100,BACHMAN  N.,-0.038,-0.1,-72.34904,205,30,0.703
73,8446,49,0,TEXAS,100,SHEPPARD,-0.268,-0.356,-43.30669,215,21,0.818
73,1986,49,0,TEXAS,100,CONNALLY,-0.041,-0.112,-81.02866,211,37,0.681
73,9291,67,0,UTAH,100,THOMAS  E.,-0.004,0.02,-71.39249,206,30,0.707
73,5274,67,0,UTAH,100,KING  W.H.,-0.093,-0.472,-68.88712,167,23,0.662
73,296,6,0,VERMONT,200,AUSTIN  W.,0.254,-0.555,-40.71973,201,20,0.817
73,2302,6,0,VERMONT,200,DALE  P.H.,0.436,-0.06,-10.42489,45,4,0.793
73,3558,6,0,VERMONT,200,GIBSON  E.,0.255,-0.001,-42.66336,113,21,0.686
73,1365,40,0,VIRGINI,100,BYRD  H.F.,-0.057,-0.488,-77.44981,190,41,0.665
73,3625,40,0,VIRGINI,100,GLASS  C.,-0.117,-0.887,-53.97018,137,25,0.674
73,2595,73,0,WASHING,100,DILL  C.C.,0.097,0.304,-94.33238,203,51,0.628
73,843,73,0,WASHING,100,BONE  H.T.,0.122,0.842,-38.97509,185,16,0.81
73,4190,56,0,WEST VI,200,HATFIELD,0.512,0.334,-49.69405,193,24,0.773
73,6856,56,0,WEST VI,100,NEELY  M.M.,0.074,0.433,-65.38525,216,26,0.739
73,5402,25,0,WISCONS,200,LAFOLLETTE,0.21,0.978,-50.32703,206,22,0.783
73,2747,25,0,WISCONS,100,DUFFY  F.R.,-0.032,-0.008,-68.57394,213,31,0.725
73,7070,68,0,WYOMING,100,O'MAHONEY,-0.002,-0.088,-43.76267,125,23,0.705
73,1503,68,0,WYOMING,200,CAREY  R.D.,0.385,-0.01,-45.96128,198,21,0.793
73,5172,68,0,WYOMING,100,KENDRICK,-0.186,-0.382,-30.28713,77,12,0.675
74,743,41,0,ALABAMA,100,BLACK,-0.03,0.498,-47.31613,163,24,0.748
74,404,41,0,ALABAMA,100,BANKHEAD,-0.275,-0.18,-34.47515,135,18,0.775
74,273,61,0,ARIZONA,100,ASHURST,-0.128,-0.421,-44.259,134,19,0.719
74,4227,61,0,ARIZONA,100,HAYDEN,-0.263,-0.472,-50.79787,176,24,0.749
74,7986,42,0,ARKANSA,100,ROBINSON,-0.393,-0.458,-33.24147,182,16,0.833
74,1497,42,0,ARKANSA,100,CARAWAY,0.061,0.371,-57.26283,146,32,0.676
74,4962,71,0,CALIFOR,200,JOHNSON,0.195,0.262,-92.70771,155,39,0.55
74,6119,71,0,CALIFOR,100,MCADOO,0.006,0.097,-33.48016,106,15,0.729
74,2083,62,0,COLORAD,100,COSTIGAN,0.096,0.593,-49.78963,138,23,0.697
74,22,62,0,COLORAD,100,ADAMS,0.036,-0.171,-91.7397,189,44,0.615
74,5752,1,0,CONNECT,100,LONERGAN,-0.03,-0.39,-70.70736,185,30,0.682
74,5945,1,0,CONNECT,100,MALONEY,0.043,-0.145,-74.5614,164,33,0.635
74,9439,11,0,DELAWAR,200,TOWNSEND,0.487,-0.318,-18.80088,155,8,0.886
74,4177,11,0,DELAWAR,200,HASTINGS,0.545,-0.444,-10.23557,150,3,0.934
74,9456,43,0,FLORIDA,100,TRAMMELL,0.099,0.253,-64.16279,134,38,0.62
74,3216,43,0,FLORIDA,100,FLETCHER,-0.263,-0.435,-56.95869,174,28,0.721
74,8138,44,0,GEORGIA,100,RUSSELL,0.088,0.236,-83.39404,167,42,0.607
74,3536,44,0,GEORGIA,100,GEORGE,-0.028,-0.196,-70.6636,156,34,0.636
74,7524,63,0,IDAHO,100,POPE,0.037,0.443,-54.05875,153,23,0.702
74,858,63,0,IDAHO,200,BORAH,0.267,0.431,-59.72149,153,31,0.677
74,2589,21,0,ILLINOI,100,DIETERICH,-0.227,-0.638,-37.64024,143,14,0.769
74,5641,21,0,ILLINOI,100,LEWIS,-0.112,-0.198,-43.78046,121,17,0.696
74,9626,22,0,INDIANA,100,VAN NUYS,0.001,-0.005,-53.74969,149,23,0.697
74,6549,22,0,INDIANA,100,MINTON,-0.035,-0.104,-56.33525,168,22,0.715
74,2575,31,0,IOWA,200,DICKINSON,0.449,-0.045,-13.9147,125,5,0.895
74,6815,31,0,IOWA,100,MURPHY,0.111,0.376,-79.24728,165,40,0.619
74,1494,32,0,KANSAS,200,CAPPER,0.349,0.695,-56.76159,183,20,0.733
74,6251,32,0,KANSAS,100,MCGILL,0.111,0.506,-65.23945,180,30,0.696
74,5747,51,0,KENTUCK,100,LOGAN,-0.103,-0.15,-48.72749,162,22,0.74
74,437,51,0,KENTUCK,100,BARKLEY,-0.228,-0.266,-35.77459,168,20,0.808
74,7126,45,0,LOUISIA,100,OVERTON,0.061,0.208,-56.08833,114,28,0.611
74,5758,45,0,LOUISIA,100,LONG  H.,0.38,0.839,-29.82091,79,12,0.686
74,5766,45,0,LOUISIA,100,LONG  R.,0.04,0.429,-10.53665,34,4,0.734
74,3919,2,0,MAINE,200,HALE,0.199,-0.824,-25.17076,185,10,0.873
74,10047,2,0,MAINE,200,WHITE,0.334,-0.102,-25.63643,163,9,0.854
74,7685,52,0,MARYLAN,100,RADCLIFFE,-0.232,-0.74,-41.95429,173,12,0.785
74,9538,52,0,MARYLAN,100,TYDINGS,-0.048,-0.999,-32.69969,138,16,0.789
74,9782,3,0,MASSACH,100,WALSH,0.056,-0.317,-70.06204,161,38,0.647
74,2035,3,0,MASSACH,100,COOLIDGE,-0.094,-0.647,-30.79353,118,8,0.77
74,9604,23,0,MICHIGA,200,VANDENBERG,0.341,-0.022,-42.49878,171,24,0.78
74,2095,23,0,MICHIGA,200,COUZENS,0.174,0.03,-81.25554,129,46,0.533
74,8476,33,0,MINNESO,537,SHIPSTEAD,0.326,0.934,-44.28969,157,22,0.754
74,8254,33,0,MINNESO,200,SCHALL,0.38,0.515,-57.26147,117,33,0.613
74,650,33,0,MINNESO,537,BENSON,0.213,0.946,-13.86189,56,7,0.781
74,4126,46,0,MISSISS,100,HARRISON,-0.344,-0.443,-27.77559,158,8,0.839
74,710,46,0,MISSISS,100,BILBO,0.005,0.364,-52.17093,147,24,0.701
74,9487,34,0,MISSOUR,100,TRUMAN,-0.017,-0.012,-70.29556,174,36,0.668
74,1772,34,0,MISSOUR,100,CLARK,0.111,0.196,-119.98841,179,75,0.512
74,9984,64,0,MONTANA,100,WHEELER,0.192,0.939,-27.15255,134,12,0.817
74,6820,64,0,MONTANA,100,MURRAY,0.138,0.742,-43.79178,172,17,0.775
74,1263,35,0,NEBRASK,100,BURKE,-0.054,-0.543,-88.8833,182,39,0.614
74,6960,35,0,NEBRASK,200,NORRIS,0.145,0.739,-57.62759,171,25,0.714
74,7473,65,0,NEVADA,100,PITTMAN,-0.097,-0.268,-55.9479,154,28,0.695
74,6132,65,0,NEVADA,100,MCCARRAN,0.292,0.499,-48.33003,118,25,0.664
74,5227,4,0,NEW HAM,200,KEYES,0.143,-0.638,-26.86116,151,14,0.837
74,1109,4,0,NEW HAM,100,BROWN  F.,-0.131,-0.261,-65.13357,175,29,0.689
74,6627,12,0,NEW JER,100,MOORE,-0.075,-0.432,-65.81023,154,35,0.652
74,425,12,0,NEW JER,200,BARBOUR,0.25,-0.286,-28.14274,169,10,0.847
74,4184,66,0,NEW MEX,100,HATCH,-0.069,-0.025,-57.16513,183,24,0.732
74,2289,66,0,NEW MEX,200,CUTTING,0.278,0.74,-19.19391,47,10,0.665
74,1678,66,0,NEW MEX,100,CHAVEZ,-0.297,-0.591,-27.39854,109,13,0.778
74,9713,13,0,NEW YOR,100,WAGNER,-0.114,-0.402,-71.02635,161,36,0.643
74,2062,13,0,NEW YOR,100,COPELAND,0.073,-0.244,-76.83913,165,37,0.628
74,349,47,0,NORTH C,100,BAILEY,-0.125,-0.558,-58.55247,162,27,0.697
74,7836,47,0,NORTH C,100,REYNOLDS,0.06,0.149,-66.72346,151,36,0.643
74,3347,36,0,NORTH D,200,FRAZIER,0.336,0.917,-46.84877,186,15,0.777
74,6991,36,0,NORTH D,200,NYE,0.366,0.931,-42.42464,169,13,0.778
74,2652,24,0,OHIO,100,DONAHEY,0.222,0.427,-81.00224,143,45,0.568
74,1224,24,0,OHIO,100,BULKLEY,0.034,-0.306,-82.15254,172,41,0.62
74,3706,53,0,OKLAHOM,100,GORE,0.081,-0.221,-71.55257,119,42,0.548
74,9303,53,0,OKLAHOM,100,THOMAS  J.,0.146,0.54,-66.96696,154,28,0.647
74,8880,72,0,OREGON,200,STEIWER,0.346,0.107,-44.55387,184,20,0.785
74,6367,72,0,OREGON,200,MCNARY,0.249,0.073,-56.18187,171,26,0.72
74,2391,14,0,PENNSYL,200,DAVIS,0.21,0.065,-53.52925,136,21,0.675
74,3872,14,0,PENNSYL,100,GUFFEY,-0.196,-0.4,-59.46238,173,26,0.709
74,3544,5,0,RHODE I,100,GERRY,-0.107,-0.855,-56.99057,172,26,0.718
74,6441,5,0,RHODE I,200,METCALF,0.158,-0.987,-19.21496,166,9,0.891
74,1370,48,0,SOUTH C,100,BYRNES,-0.215,-0.342,-47.98665,176,24,0.761
74,8613,48,0,SOUTH C,100,SMITH,-0.011,-0.177,-79.42099,150,39,0.589
74,6954,37,0,SOUTH D,200,NORBECK,0.284,0.687,-57.44074,115,29,0.607
74,1234,37,0,SOUTH D,100,BULOW,0.079,0.467,-66.96298,175,33,0.682
74,319,54,0,TENNESS,100,BACHMAN,-0.153,-0.34,-62.91133,172,35,0.694
74,6293,54,0,TENNESS,100,MCKELLAR,-0.136,-0.235,-73.49161,175,35,0.657
74,8446,49,0,TEXAS,100,SHEPPARD,-0.144,-0.014,-43.73158,182,20,0.786
74,1986,49,0,TEXAS,100,CONNALLY,-0.101,-0.234,-81.76665,178,41,0.632
74,5274,67,0,UTAH,100,KING,-0.201,-0.98,-91.78429,162,36,0.567
74,9291,67,0,UTAH,100,THOMAS  E.,-0.097,0.199,-36.33282,155,14,0.791
74,296,6,0,VERMONT,200,AUSTIN,0.18,-0.213,-63.73585,181,28,0.703
74,3558,6,0,VERMONT,200,GIBSON,0.254,0.063,-54.92265,171,22,0.725
74,3625,40,0,VIRGINI,100,GLASS,-0.138,-0.965,-45.42993,152,17,0.742
74,1365,40,0,VIRGINI,100,BYRD,-0.018,-0.597,-65.54346,159,32,0.662
74,8287,73,0,WASHING,100,SCHWELLENBA,0.054,0.271,-77.06895,180,35,0.652
74,843,73,0,WASHING,100,BONE,0.131,0.727,-47.80506,141,24,0.712
74,6856,56,0,WEST VI,100,NEELY,0.039,0.388,-65.49453,177,28,0.691
74,4545,56,0,WEST VI,100,HOLT,0.239,0.968,-24.67454,76,12,0.723
74,5402,25,0,WISCONS,370,LAFOLLETTE,0.227,0.721,-70.833,174,34,0.666
74,2747,25,0,WISCONS,100,DUFFY,0.016,-0.074,-61.49493,155,31,0.673
74,1503,68,0,WYOMING,200,CAREY,0.3,-0.068,-27.16647,150,10,0.834
74,7070,68,0,WYOMING,100,O'MAHONEY,-0.085,-0.188,-61.496,170,24,0.696
75,404,41,0,ALABAMA,100,BANKHEAD,-0.236,-0.539,-47.95002,126,22,0.683
75,743,41,0,ALABAMA,100,BLACK,-0.194,0.981,-6.96964,62,4,0.894
75,4418,41,0,ALABAMA,100,HILL,-0.112,0.269,-21.93825,74,13,0.743
75,4227,61,0,ARIZONA,100,HAYDEN,-0.186,-0.231,-28.17424,132,15,0.808
75,273,61,0,ARIZONA,100,ASHURST,-0.1,-0.251,-37.03199,106,17,0.705
75,1497,42,0,ARKANSA,100,CARAWAY,0.013,0.087,-55.85796,129,28,0.649
75,7986,42,0,ARKANSA,100,ROBINSON,-0.333,-0.473,-6.08766,34,2,0.836
75,6492,42,0,ARKANSA,100,MILLER,-0.042,-0.225,-65.31577,87,38,0.472
75,4962,71,0,CALIFOR,200,JOHNSON  H.,0.377,-0.926,-19.49484,127,12,0.858
75,6119,71,0,CALIFOR,100,MCADOO,-0.023,0.049,-43.52145,127,17,0.71
75,22,62,0,COLORAD,100,ADAMS,0.005,-0.2,-91.15311,161,51,0.568
75,4949,62,0,COLORAD,100,JOHNSON  E.,0.165,0.309,-87.72847,166,47,0.589
75,5752,1,0,CONNECT,100,LONERGAN,0.025,-0.134,-75.06948,160,26,0.626
75,5945,1,0,CONNECT,100,MALONEY,0.104,-0.136,-66.8922,144,31,0.628
75,9439,11,0,DELAWAR,200,TOWNSEND,0.418,-0.384,-15.7261,146,9,0.898
75,4704,11,0,DELAWAR,100,HUGHES,-0.225,-0.17,-27.14371,118,12,0.795
75,193,43,0,FLORIDA,100,ANDREWS,0.04,0.07,-61.68577,124,34,0.608
75,7333,43,0,FLORIDA,100,PEPPER,0.032,0.291,-40.2069,128,18,0.73
75,3536,44,0,GEORGIA,100,GEORGE,0.001,-0.231,-68.41924,137,27,0.607
75,8138,44,0,GEORGIA,100,RUSSELL,-0.092,-0.382,-72.21213,123,40,0.556
75,858,63,0,IDAHO,200,BORAH,0.31,0.383,-73.58847,138,35,0.587
75,7524,63,0,IDAHO,100,POPE,0.104,0.609,-40.83234,158,20,0.772
75,2589,21,0,ILLINOI,100,DIETERICH,-0.109,-0.127,-37.44032,131,15,0.751
75,5641,21,0,ILLINOI,100,LEWIS,-0.133,-0.195,-30.7981,111,19,0.758
75,6549,22,0,INDIANA,100,MINTON,-0.145,0.049,-41.92964,165,26,0.776
75,9626,22,0,INDIANA,100,VAN NUYS,0.08,-0.053,-61.69711,142,32,0.648
75,4367,31,0,IOWA,100,HERRING,-0.091,-0.177,-43.47977,131,20,0.718
75,3603,31,0,IOWA,100,GILLETTE,0.078,0.228,-53.07544,125,30,0.654
75,6251,32,0,KANSAS,100,MCGILL,0.16,0.738,-54.47413,165,29,0.719
75,1494,32,0,KANSAS,200,CAPPER,0.4,0.646,-39.98383,161,15,0.78
75,5747,51,0,KENTUCK,100,LOGAN,-0.113,-0.06,-43.57101,146,15,0.742
75,437,51,0,KENTUCK,100,BARKLEY,-0.137,0.04,-28.96303,166,13,0.84
75,7126,45,0,LOUISIA,100,OVERTON,-0.08,-0.032,-61.83751,152,39,0.666
75,2901,45,0,LOUISIA,100,ELLENDER,-0.116,0.385,-46.79982,168,22,0.757
75,3919,2,0,MAINE,200,HALE,0.209,-0.662,-26.87539,157,13,0.843
75,10047,2,0,MAINE,200,WHITE,0.392,-0.597,-11.69467,124,7,0.91
75,9538,52,0,MARYLAN,100,TYDINGS,0.038,-0.399,-33.51218,110,11,0.737
75,7685,52,0,MARYLAN,100,RADCLIFFE,-0.22,-0.691,-57.48018,157,25,0.693
75,9782,3,0,MASSACH,100,WALSH,0.002,-0.296,-85.61474,143,43,0.55
75,5739,3,0,MASSACH,200,LODGE,0.151,-0.567,-34.71548,163,11,0.808
75,9604,23,0,MICHIGA,200,VANDENBERG,0.241,-0.175,-30.58309,139,13,0.803
75,1131,23,0,MICHIGA,100,BROWN  P.,-0.051,-0.096,-67.28229,151,29,0.64
75,5839,33,0,MINNESO,537,LUNDEEN,0.313,0.95,-60.20655,150,34,0.669
75,8476,33,0,MINNESO,537,SHIPSTEAD,0.317,0.687,-30.59164,108,12,0.753
75,4126,46,0,MISSISS,100,HARRISON,-0.178,-0.53,-61.10907,140,28,0.646
75,710,46,0,MISSISS,100,BILBO,-0.015,0.25,-48.10738,146,25,0.719
75,1772,34,0,MISSOUR,100,CLARK,0.103,0.074,-72.65125,126,46,0.562
75,9487,34,0,MISSOUR,100,TRUMAN,-0.073,-0.038,-52.42529,140,23,0.688
75,6820,64,0,MONTANA,100,MURRAY,0.073,0.551,-43.7073,153,16,0.752
75,9984,64,0,MONTANA,100,WHEELER,0.273,0.71,-45.19511,125,18,0.697
75,1263,35,0,NEBRASK,100,BURKE,0.012,-0.564,-65.26669,145,34,0.638
75,6960,35,0,NEBRASK,328,NORRIS,0.195,0.981,-38.46007,131,20,0.746
75,6132,65,0,NEVADA,100,MCCARRAN,0.183,0.233,-61.90445,132,34,0.626
75,7473,65,0,NEVADA,100,PITTMAN,-0.015,-0.249,-67.68807,139,34,0.614
75,1109,4,0,NEW HAM,100,BROWN  F.,-0.088,-0.073,-52.65027,146,20,0.697
75,1027,4,0,NEW HAM,200,BRIDGES,0.429,-0.422,-15.42844,130,7,0.888
75,8594,12,0,NEW JER,100,SMATHERS,-0.086,0.314,-20.25871,93,10,0.804
75,6627,12,0,NEW JER,100,MOORE,-0.094,-0.307,-40.53726,79,19,0.599
75,6540,12,0,NEW JER,100,MILTON,-0.33,-0.889,-10.5342,37,4,0.752
75,4184,66,0,NEW MEX,100,HATCH,0.038,0.199,-70.72695,159,33,0.641
75,1678,66,0,NEW MEX,100,CHAVEZ,0.008,-0.002,-68.45571,124,39,0.576
75,9713,13,0,NEW YOR,100,WAGNER,0.028,0.077,-61.02958,136,27,0.638
75,2062,13,0,NEW YOR,100,COPELAND,0.152,-0.142,-64.57293,166,28,0.678
75,349,47,0,NORTH C,100,BAILEY,-0.067,-0.998,-52.69366,133,31,0.673
75,7836,47,0,NORTH C,100,REYNOLDS,-0.09,-0.119,-54.57684,138,30,0.673
75,6991,36,0,NORTH D,200,NYE,0.408,0.887,-35.84642,141,10,0.776
75,3347,36,0,NORTH D,200,FRAZIER,0.441,0.897,-47.60573,161,19,0.744
75,2652,24,0,OHIO,100,DONAHEY,0.254,0.359,-29.85111,78,13,0.682
75,1224,24,0,OHIO,100,BULKLEY,0.033,-0.06,-73.67435,144,44,0.6
75,9303,53,0,OKLAHOM,100,THOMAS  J.,0.087,0.456,-41.23837,127,21,0.723
75,5562,53,0,OKLAHOM,100,LEE,0.126,0.648,-48.19465,139,22,0.707
75,6367,72,0,OREGON,200,MCNARY,0.313,0.052,-38.96864,158,17,0.781
75,8880,72,0,OREGON,200,STEIWER,0.246,-0.209,-14.83282,88,8,0.845
75,7770,72,0,OREGON,100,REAMES,-0.138,-0.118,-11.27716,46,4,0.783
75,3872,14,0,PENNSYL,100,GUFFEY,-0.132,-0.009,-39.9496,155,22,0.773
75,2391,14,0,PENNSYL,200,DAVIS,0.272,0.234,-46.54689,145,24,0.725
75,3783,5,0,RHODE I,100,GREEN,-0.24,-0.366,-34.04804,140,17,0.784
75,3544,5,0,RHODE I,100,GERRY,-0.056,-0.924,-64.94144,155,26,0.658
75,8613,48,0,SOUTH C,100,SMITH,-0.134,-0.483,-50.61527,106,26,0.62
75,1370,48,0,SOUTH C,100,BYRNES,-0.261,-0.744,-53.34716,157,23,0.712
75,1234,37,0,SOUTH D,100,BULOW,0.123,0.375,-91.27576,152,49,0.549
75,4455,37,0,SOUTH D,100,HITCHCOCK,0.118,0.956,-30.28665,159,14,0.827
75,6293,54,0,TENNESS,100,MCKELLAR,-0.208,-0.391,-55.1138,166,23,0.717
75,673,54,0,TENNESS,100,BERRY,0.152,0.454,-60.10001,100,29,0.548
75,8446,49,0,TEXAS,100,SHEPPARD,-0.162,0.147,-39.96563,158,20,0.777
75,1986,49,0,TEXAS,100,CONNALLY,-0.062,-0.257,-81.22247,154,44,0.59
75,9291,67,0,UTAH,100,THOMAS  E.,0.045,0.276,-58.07775,153,30,0.684
75,5274,67,0,UTAH,100,KING,-0.106,-0.977,-62.59642,144,29,0.647
75,296,6,0,VERMONT,200,AUSTIN,0.243,-0.453,-28.17296,169,14,0.846
75,3558,6,0,VERMONT,200,GIBSON,0.214,-0.119,-31.59274,133,10,0.789
75,3625,40,0,VIRGINI,100,GLASS,-0.128,-0.992,-25.82698,85,11,0.738
75,1365,40,0,VIRGINI,100,BYRD,0.006,-0.551,-64.93071,142,32,0.633
75,8287,73,0,WASHING,100,SCHWELLENBA,0,0.324,-40.67097,155,17,0.769
75,843,73,0,WASHING,100,BONE,0.107,0.516,-52.20499,140,26,0.689
75,6856,56,0,WEST VI,100,NEELY,-0.003,0.434,-39.52385,162,18,0.784
75,4545,56,0,WEST VI,100,HOLT,0.364,0.353,-31.25257,124,16,0.777
75,2747,25,0,WISCONS,100,DUFFY,0.027,0.077,-54.5932,123,23,0.642
75,5402,25,0,WISCONS,370,LAFOLLETTE,0.233,0.925,-53.99384,160,25,0.714
75,8285,68,0,WYOMING,100,SCHWARTZ,-0.026,0.251,-51.06844,164,19,0.732
75,7070,68,0,WYOMING,100,O'MAHONEY,-0.007,-0.112,-91.64497,152,50,0.547
76,4418,41,0,ALABAMA,100,HILL,-0.166,0.038,-43.5979,238,16,0.833
76,404,41,0,ALABAMA,100,BANKHEAD,-0.211,-0.236,-48.28867,208,19,0.793
76,273,61,0,ARIZONA,100,ASHURST,0.142,0.401,-69.44191,162,31,0.651
76,4227,61,0,ARIZONA,100,HAYDEN,-0.111,0.049,-63.94863,235,28,0.762
76,6492,42,0,ARKANSA,100,MILLER,-0.053,-0.173,-107.35435,231,52,0.628
76,1497,42,0,ARKANSA,100,CARAWAY,-0.124,0.185,-37.98594,188,16,0.817
76,4962,71,0,CALIFOR,200,JOHNSON  H.,0.377,0.316,-52.0483,218,25,0.788
76,2702,71,0,CALIFOR,100,DOWNEY,0.247,0.781,-52.98149,175,24,0.739
76,22,62,0,COLORAD,100,ADAMS,0.065,-0.082,-147.05754,255,82,0.562
76,4949,62,0,COLORAD,100,JOHNSON  E.,0.17,0.302,-139.14639,250,73,0.573
76,5945,1,0,CONNECT,100,MALONEY,0.074,0.121,-119.40929,240,65,0.608
76,2317,1,0,CONNECT,200,DANAHER,0.256,0.039,-98.53703,258,49,0.683
76,4704,11,0,DELAWAR,100,HUGHES,-0.404,-0.607,-49.73392,213,22,0.792
76,9439,11,0,DELAWAR,200,TOWNSEND,0.214,-0.671,-39.94688,216,15,0.831
76,193,43,0,FLORIDA,100,ANDREWS,-0.032,0.12,-58.68319,195,25,0.74
76,7333,43,0,FLORIDA,100,PEPPER,-0.088,0.692,-46.85431,229,19,0.815
76,3536,44,0,GEORGIA,100,GEORGE,-0.011,-0.295,-91.18526,235,35,0.678
76,8138,44,0,GEORGIA,100,RUSSELL,-0.01,-0.056,-107.36621,229,56,0.626
76,1760,63,0,IDAHO,100,CLARK  D.,0.242,0.753,-86.79223,203,41,0.652
76,858,63,0,IDAHO,200,BORAH,0.3,0.617,-35.24002,83,19,0.654
76,9298,63,0,IDAHO,200,THOMAS  J.,0.349,0.496,-34.38043,124,14,0.758
76,5823,21,0,ILLINOI,100,LUCAS,-0.172,-0.418,-75.12442,229,29,0.72
76,8568,21,0,ILLINOI,100,SLATTERY,-0.076,0.063,-47.35388,183,21,0.772
76,9626,22,0,INDIANA,100,VANNUYS,0.071,-0.1,-95.2373,209,54,0.634
76,6549,22,0,INDIANA,100,MINTON,-0.142,0.132,-55.58164,255,25,0.804
76,4367,31,0,IOWA,100,HERRING,-0.107,-0.243,-68.20522,212,30,0.725
76,3603,31,0,IOWA,100,GILLETTE,0.08,0.073,-115.97247,206,65,0.57
76,1494,32,0,KANSAS,200,CAPPER,0.349,0.322,-62.33903,251,28,0.78
76,7780,32,0,KANSAS,200,REED,0.268,-0.019,-65.04919,213,23,0.737
76,437,51,0,KENTUCK,100,BARKLEY,-0.091,-0.09,-79.81689,254,33,0.73
76,5747,51,0,KENTUCK,100,LOGAN,-0.134,-0.05,-16.36853,63,11,0.771
76,1634,51,0,KENTUCK,100,CHANDLER,0.004,-0.181,-54.7141,152,21,0.698
76,2901,45,0,LOUISIA,100,ELLENDER,-0.088,0.03,-77.78314,244,31,0.727
76,7126,45,0,LOUISIA,100,OVERTON,0.103,0.284,-121.68348,199,62,0.543
76,10047,2,0,MAINE,200,WHITE,0.118,-0.738,-63.49746,227,29,0.756
76,3919,2,0,MAINE,200,HALE,0.054,-0.999,-54.97459,247,22,0.8
76,7685,52,0,MARYLAN,100,RADCLIFFE,-0.179,-0.592,-61.66425,211,27,0.747
76,9538,52,0,MARYLAN,100,TYDINGS,-0.004,-0.521,-79.28676,205,36,0.679
76,9782,3,0,MASSACH,100,WALSH,0.175,0.239,-132.52699,238,62,0.573
76,5739,3,0,MASSACH,200,LODGE,0.231,-0.364,-81.86679,246,44,0.717
76,1131,23,0,MICHIGA,100,BROWN,-0.005,-0.029,-116.82878,216,62,0.582
76,9604,23,0,MICHIGA,200,VANDENBERG,0.256,-0.221,-68.21204,238,29,0.751
76,8476,33,0,MINNESO,537,SHIPSTEAD,0.428,0.903,-66.49392,224,32,0.743
76,5839,33,0,MINNESO,537,LUNDEEN,0.337,0.903,-63.46965,186,26,0.711
76,710,46,0,MISSISS,100,BILBO,-0.036,0.43,-58.95315,210,22,0.755
76,4126,46,0,MISSISS,100,HARRISON,-0.262,-0.695,-57.71553,209,23,0.759
76,1772,34,0,MISSOUR,100,CLARK  J.,0.194,0.186,-147.3714,237,73,0.537
76,9487,34,0,MISSOUR,100,TRUMAN,-0.015,0.058,-59.94474,198,25,0.739
76,9984,64,0,MONTANA,100,WHEELER,0.261,0.733,-63.09781,199,22,0.728
76,6820,64,0,MONTANA,100,MURRAY,0.098,0.574,-84.80229,230,42,0.692
76,1263,35,0,NEBRASK,100,BURKE,0.017,-0.63,-77.79691,213,30,0.694
76,6960,35,0,NEBRASK,328,NORRIS,0.12,0.406,-129.62584,227,55,0.565
76,6132,65,0,NEVADA,100,MCCARRAN,0.263,0.478,-63.857,200,22,0.727
76,7473,65,0,NEVADA,100,PITTMAN,0.04,0.254,-79.14837,204,40,0.678
76,9401,4,0,NEW HAM,200,TOBEY,0.253,-0.516,-47.88627,202,21,0.789
76,1027,4,0,NEW HAM,200,BRIDGES,0.103,-0.912,-31.35677,167,8,0.829
76,425,12,0,NEW JER,200,BARBOUR,0.127,-0.183,-90.16141,230,45,0.676
76,8594,12,0,NEW JER,100,SMATHERS,-0.279,-0.145,-42.99965,206,18,0.812
76,1678,66,0,NEW MEX,100,CHAVEZ,0.136,0.506,-79.83017,204,45,0.676
76,4184,66,0,NEW MEX,100,HATCH,-0.009,-0.019,-97.25262,245,48,0.672
76,9713,13,0,NEW YOR,100,WAGNER,0.006,0.195,-69.77942,229,36,0.737
76,6394,13,0,NEW YOR,100,MEAD,0.014,0.206,-78.9031,241,42,0.721
76,7836,47,0,NORTH C,100,REYNOLDS,0.122,0.373,-96.46808,195,53,0.61
76,349,47,0,NORTH C,100,BAILEY,-0.188,-0.982,-51.78175,196,21,0.768
76,6991,36,0,NORTH D,200,NYE,0.487,0.87,-52.69511,221,27,0.788
