"","rank","player_name","g_eligible","g_started","minutes","fg","fg_attempts","fg_pct","two_pts","two_attempts","two_point_pct","three","three_attempts","three_pct","free_throws","free_throws_attempts","free_throw_pct","orb","drb","rebounds","assists","steals","blocks","turnovers","fouls","points","part_url","year"
"101",16,"Daniel Hummer",10,0,3.8,0.2,0.9,0.222,0,0.1,0,0.2,0.8,0.25,0.2,0.2,1,0.1,0.1,0.2,0.4,0.2,0,0.3,0.9,0.8,"/cbb/schools/air-force/",2016
"10442",2,"Andrew White III",34,34,29.7,5.7,11.9,0.481,3.2,5.7,0.557,2.6,6.2,0.412,2.5,3.3,0.775,1.2,4.7,5.9,0.6,1.1,0.3,1.6,2.6,16.6,"/cbb/schools/nebraska/",2016
"14500",9,"Saadiq Muhammad",32,14,15.8,1.1,2.2,0.5,1.1,2.2,0.507,0,0,0,0.8,1.7,0.5,0.9,1.9,2.9,0.1,0.4,0.5,0.7,2.3,3,"/cbb/schools/savannah-state/",2014
"6540",6,"Nate Sherwood",34,18,22.2,2.6,5.2,0.494,2.3,4.4,0.53,0.2,0.8,0.296,1.1,1.5,0.75,1.5,2.2,3.8,0.6,0.2,0.2,1,2.6,6.5,"/cbb/schools/idaho/",2016
"9576",16,"Scotty Tyler",12,0,4.1,0.4,1,0.417,0.4,0.9,0.455,0,0.1,0,0,0,NA,0.8,0.5,1.3,0.3,0.1,0.1,0.1,0.8,0.8,"/cbb/schools/milwaukee/",2016
"15699",8,"Kassoum Yakwe",33,30,20.5,1.5,3.6,0.425,1.5,3.6,0.425,0,0,NA,1.1,1.8,0.593,1.1,2.2,3.2,0.8,0.2,1.9,0.9,2.8,4.2,"/cbb/schools/st-johns-ny/",2017
"16797",2,"Antonio Green",32,30,30.4,5.5,14,0.395,2.1,4.7,0.44,3.5,9.3,0.372,2.2,2.8,0.775,0.7,2.7,3.3,1.8,0.6,0.1,2.7,1.4,16.7,"/cbb/schools/texas-pan-american/",2017
"10551",9,"Elijah Foster",36,32,16.2,1.1,2.3,0.464,1.1,2.3,0.464,0,0,NA,0.7,1,0.649,1,2.7,3.7,0.7,0.3,0.3,0.9,2.3,2.8,"/cbb/schools/nevada/",2016
"15223",4,"Elijah Stewart",36,32,29.8,4.3,9.9,0.431,2.1,4.3,0.49,2.2,5.6,0.386,1.6,2.3,0.704,1.3,2.7,3.9,1.2,0.8,1.2,1,2.6,12.3,"/cbb/schools/southern-california/",2017
"9139",3,"Stephen Ugochukwu",26,25,28,4,8.8,0.454,3.8,8.3,0.461,0.2,0.5,0.333,2.7,4,0.683,2.6,5.5,8,0.9,1,1,1.7,3.6,10.9,"/cbb/schools/mcneese-state/",2017
"9834",3,"Austin Ruder",31,25,31.2,2.7,8.3,0.331,0.9,2.8,0.337,1.8,5.5,0.327,1.2,1.4,0.86,0.1,2,2.1,1.3,0.7,0,1,1.4,8.5,"/cbb/schools/missouri-state/",2015
"3193",9,"Deleon Brown",31,3,12,1,2.8,0.368,0.5,1.2,0.444,0.5,1.6,0.314,0.6,0.9,0.704,0.3,0.5,0.7,0.6,0.4,0.1,0.5,1,3.2,"/cbb/schools/colorado/",2017
"16660",4,"Jamel Outler",31,24,23.6,2.9,8,0.357,1.1,2.3,0.465,1.8,5.7,0.315,1.8,2.8,0.625,0.3,1.1,1.4,0.9,0.8,0,1.5,2,9.3,"/cbb/schools/texas-arlington/",2015
"11217",9,"Isaiah Hicks",34,0,7.3,0.4,1.1,0.417,0.4,0.9,0.452,0,0.1,0.2,0.3,0.6,0.579,0.4,0.6,1,0.2,0.1,0.4,0.4,1,1.2,"/cbb/schools/north-carolina/",2014
"3659",15,"Manu Giamoukis",7,1,1,0,0.3,0,0,0,NA,0,0.3,0,0,0,NA,0,0,0,0,0.1,0,0,0.1,0,"/cbb/schools/davidson/",2017
"17989",3,"Joey van Zegeren",13,3,20.4,4.4,7.3,0.6,4.4,7.2,0.606,0,0.1,0,1,3.2,0.317,2.3,3,5.3,0.2,0.4,1.4,1.2,2.5,9.8,"/cbb/schools/virginia-tech/",2015
"16297",6,"J.C. Hampton",31,22,25,1.9,4.9,0.392,0.5,1.6,0.347,1.4,3.4,0.413,1.4,1.8,0.786,0.1,1.8,2,1.8,0.5,0,1.1,2,6.7,"/cbb/schools/texas-am/",2017
"6713",4,"Dominique Matthews",35,14,21.7,3.6,8.9,0.407,1.9,4.1,0.462,1.7,4.8,0.361,1.9,2.5,0.753,0.6,2.3,3,1.2,0.6,0.1,1.5,1.8,10.9,"/cbb/schools/illinois-chicago/",2017
"2190",3,"Micheal Warren",30,28,29.6,4,8.9,0.448,3.1,6.3,0.492,0.9,2.6,0.342,3.8,4.8,0.793,1.1,2.9,4.1,2.2,1.3,0.3,1.8,3,12.7,"/cbb/schools/cal-state-northridge/",2016
"15299",11,"Grant Fiorentinos",24,0,7,0.7,1.5,0.432,0.7,1.5,0.432,0,0,NA,0.2,0.5,0.308,0.4,0.7,1.1,0.1,0.2,0.1,0.4,1.5,1.5,"/cbb/schools/southern-illinois-edwardsville/",2014
"16885",7,"Stuckey Mosley",33,0,10.5,1.1,3.1,0.359,0.8,1.9,0.413,0.3,1.2,0.275,0.8,1.2,0.625,0.1,0.7,0.8,0.5,0.4,0.1,0.6,1.2,3.3,"/cbb/schools/toledo/",2015
"11566",8,"Osborn Blount",17,0,3.8,0.3,1.5,0.2,0.2,0.8,0.214,0.1,0.6,0.182,0.8,1,0.765,0.1,0.4,0.5,0.3,0.2,0,0.4,0.9,1.5,"/cbb/schools/north-florida/",2016
"9218",1,"Ike Nwamu",35,34,33.2,4.9,11.4,0.428,2.6,5.3,0.492,2.3,6.1,0.372,3.1,4.1,0.761,0.7,2.6,3.3,1.6,0.7,0.4,2.1,1.8,15.1,"/cbb/schools/mercer/",2015
"5896",6,"Breon Key",17,0,17.4,1.8,3.1,0.566,1.4,2.1,0.657,0.4,1.1,0.389,1.9,2.5,0.762,0.8,1,1.8,1.2,0.6,0.1,0.9,2.9,5.8,"/cbb/schools/hampton/",2014
"14639",2,"Desi Rodriguez",33,33,31.9,5.8,13.2,0.439,4.3,9,0.48,1.5,4.3,0.355,2.6,4,0.639,1.3,3.9,5.2,1.8,0.8,0.4,2.1,2.5,15.7,"/cbb/schools/seton-hall/",2017
"9133",10,"Shaun Johnson",26,4,10.7,0.8,3,0.256,0.2,0.9,0.217,0.6,2.1,0.273,0.4,0.5,0.846,0.2,0.9,1.1,0.8,0.2,0,0.4,1,2.5,"/cbb/schools/mcneese-state/",2016
"11252",12,"Kanler Coker",13,0,1.2,0.1,0.3,0.25,0.1,0.2,0.5,0,0.2,0,0,0,NA,0.1,0.5,0.5,0.1,0,0,0.2,0.2,0.2,"/cbb/schools/north-carolina/",2016
"18280",13,"Kiko Stavrev",4,0,5,0.3,1,0.25,0.3,0.5,0.5,0,0.5,0,0,0,NA,0.3,0.3,0.5,0.8,0,0,0.3,0.5,0.5,"/cbb/schools/weber-state/",2016
"16290",14,"Juan Aparicio",13,0,1.7,0.2,0.5,0.333,0.1,0.2,0.333,0.1,0.2,0.333,0,0.2,0,0,0,0,0.1,0,0.1,0.1,0.3,0.4,"/cbb/schools/texas-am/",2016
"4988",3,"Daviyon Draper",31,22,27,3.2,7.3,0.444,2.9,6.5,0.455,0.3,0.8,0.36,2,2.7,0.718,1.1,4,5.1,1.1,1.6,0.7,2,2.7,8.7,"/cbb/schools/florida-international/",2015
"11154",1,"T.J. Warren",35,35,35.4,9.8,18.6,0.525,8.9,15.3,0.58,0.9,3.3,0.267,4.5,6.5,0.69,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8,24.9,"/cbb/schools/north-carolina-state/",2014
"15247",1,"Anthony Beane",33,33,34.8,5.7,13.4,0.423,4.2,9,0.466,1.5,4.4,0.333,3.3,4.1,0.813,0.5,2.1,2.6,1.1,1.2,0.3,1.8,2.2,16.1,"/cbb/schools/southern-illinois/",2015
"8645",2,"Rich Williams",31,7,28.4,5.4,11.8,0.452,4.1,8.5,0.489,1.2,3.4,0.362,2.9,3.6,0.796,1.5,4.5,6,1.3,1.1,0.5,2.4,2.6,14.8,"/cbb/schools/manhattan/",2016
"6911",3,"Deyshonee Much",30,27,28.9,4.3,9,0.474,1.6,3,0.527,2.7,6,0.447,1.8,2.2,0.806,0.7,2.8,3.5,1.8,1.1,0.2,1.6,2.2,13,"/cbb/schools/iona/",2016
"2405",5,"JJ Cratit",18,5,19.2,2.4,7.7,0.317,1.4,4.7,0.294,1.1,3,0.352,1.5,2.4,0.614,0.3,1.2,1.4,0.5,0.4,0.3,1.2,1.7,7.4,"/cbb/schools/central-connecticut-state/",2016
"13507",8,"Ako Adams",35,0,13.1,0.9,2.8,0.32,0.3,1.1,0.263,0.6,1.7,0.356,0.7,0.8,0.821,0.1,0.9,1.1,1.2,0.3,0.1,1.1,1.9,3,"/cbb/schools/rice/",2017
"16497",6,"David Blanks",34,10,22.9,2.1,4.1,0.5,1.5,2.8,0.553,0.5,1.4,0.391,1.9,2.8,0.667,0.8,2.5,3.4,1.6,0.6,0,1.3,1.4,6.5,"/cbb/schools/texas-southern/",2015
"8269",12,"Tiremone Williams",29,3,6.7,0.4,1,0.367,0.3,0.7,0.5,0,0.3,0.1,0.3,0.6,0.563,0.1,0.5,0.6,0.5,0.3,0,0.2,0.7,1.1,"/cbb/schools/louisiana-lafayette/",2016
"2249",5,"Curtis Phillips",8,7,26,2.9,8.3,0.348,1.9,4.5,0.417,1,3.8,0.267,1.4,2.6,0.524,0.5,3.6,4.1,1.6,1,0.1,0.9,2,8.1,"/cbb/schools/campbell/",2016
"5293",8,"Marquise Moore",26,19,22.2,1.4,3.4,0.404,1.4,3.4,0.404,0,0,NA,1.1,1.4,0.784,0.5,1.9,2.4,2.7,0.5,0.6,1.5,2,3.9,"/cbb/schools/george-mason/",2014
"3555",4,"Miles Wright",29,24,21,2.8,6.6,0.424,1.9,3.9,0.478,0.9,2.7,0.346,1.2,1.9,0.648,1.1,1.7,2.9,0.3,1.4,0.1,0.9,1.9,7.7,"/cbb/schools/dartmouth/",2015
"6740",5,"Mitchell Badillo",27,19,31.4,2.8,5.8,0.487,2.1,3.7,0.566,0.7,2.1,0.351,2.4,3.1,0.783,0.9,2.1,3,5,1.1,0,2.2,2.1,8.8,"/cbb/schools/incarnate-word/",2015
"4038",4,"Ore Arogundade",31,14,21.2,2.8,6.9,0.411,1.4,3.4,0.423,1.4,3.5,0.4,0.7,1,0.719,1,2.4,3.4,1.1,1,0.1,1.1,1.8,7.8,"/cbb/schools/drake/",2017
"16209",6,"Javier Martinez",33,15,15.6,2.4,3.4,0.703,2.4,3.4,0.703,0,0,NA,0.9,1.2,0.756,1.8,2,3.8,0.2,0.2,0.2,0.5,2,5.7,"/cbb/schools/tennessee-martin/",2015
"11057",3,"Khary Doby",32,18,22.4,2.3,6.3,0.371,1.7,3.9,0.427,0.7,2.4,0.282,1.6,2.5,0.633,1,2.5,3.5,0.5,0.4,0.5,1.5,2,6.9,"/cbb/schools/north-carolina-at/",2015
"15074",13,"Henry Beard",6,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.2,0,0.2,0.2,0.2,0,0.2,0,0,"/cbb/schools/south-florida/",2017
"7449",2,"Nino Williams",29,28,26.9,4.1,8.7,0.478,4,8.4,0.481,0.1,0.3,0.375,3,3.6,0.829,1.8,3.6,5.3,1.1,0.6,0.2,1.3,3.3,11.4,"/cbb/schools/kansas-state/",2015
"8902",8,"Rodney Elliott",2,1,10.5,1.5,4,0.375,0.5,1,0.5,1,3,0.333,0.5,1,0.5,0,1.5,1.5,1.5,0,0,1,0,4.5,"/cbb/schools/maryland-baltimore-county/",2015
"868",12,"Andre Brown",12,3,6.5,0.2,0.5,0.333,0.2,0.5,0.333,0,0,NA,0,0.1,0,0.7,0.4,1.1,0,0.3,0,0.3,0.8,0.3,"/cbb/schools/arkansas-little-rock/",2015
"8602",16,"Garvey Melmed",14,0,3.1,0.2,0.7,0.3,0,0,NA,0.2,0.7,0.3,0.1,0.1,0.5,0.1,0.2,0.3,0.1,0,0,0.1,0.6,0.7,"/cbb/schools/maine/",2016
"8596",10,"Ryan Bernstein",24,5,18,1.5,4,0.371,1,2.3,0.418,0.5,1.8,0.31,0.3,0.6,0.4,0.7,1.2,1.9,2,0.7,0.1,1.5,1.5,3.8,"/cbb/schools/maine/",2016
"3325",6,"Kentan Facey",31,22,21.5,1.8,3.4,0.543,1.8,3.4,0.538,0,0,1,0.7,0.9,0.724,1.9,3.3,5.2,0.4,0.2,0.4,0.6,2.2,4.4,"/cbb/schools/connecticut/",2015
"2345",4,"Mathieu Kamba",29,13,26.8,2.6,5.5,0.475,2.6,5.2,0.5,0,0.3,0.1,2.7,4.5,0.588,1.5,2.9,4.4,1.6,0.7,0.5,2.4,2.7,7.9,"/cbb/schools/central-arkansas/",2015
"7345",9,"Dimitrije Cabarkapa",19,0,9.7,1.6,3.9,0.413,0.8,1.8,0.429,0.8,2.1,0.4,0.6,0.6,1,0.8,1.4,2.2,0.2,0.1,0,0.3,1,4.7,"/cbb/schools/james-madison/",2015
"2818",8,"Raemond Robinson",26,0,11.4,0.9,2.6,0.338,0.3,0.8,0.318,0.6,1.8,0.348,0.5,0.7,0.722,0.1,1.3,1.4,1.3,0.4,0,0.9,1.4,2.9,"/cbb/schools/citadel/",2014
"538",9,"Gabe Brown",12,0,3.8,0.2,1,0.167,0.2,1,0.167,0,0,NA,0.3,0.3,0.75,0.4,0.2,0.6,0.3,0,0.4,0.3,0.3,0.6,"/cbb/schools/american/",2015
"7940",14,"Dylan Greene",8,0,2.6,0,0.3,0,0,0,NA,0,0.3,0,0.3,0.5,0.5,0.1,0.1,0.3,0.3,0,0,0.1,0.4,0.3,"/cbb/schools/lipscomb/",2015
"8812",2,"Stevie Browning",34,33,31.9,6,13.2,0.454,3.9,8,0.493,2.1,5.2,0.395,2,2.4,0.819,0.9,3.3,4.1,3.3,1.1,0.2,1.7,1.8,16.1,"/cbb/schools/marshall/",2017
"15927",5,"Rakeem Christmas",34,34,23.6,2.2,3.6,0.613,2.2,3.6,0.613,0,0,NA,1.3,1.8,0.726,2.1,3,5.1,0.7,0.5,1.9,0.8,3.1,5.8,"/cbb/schools/syracuse/",2014
"16090",7,"Jordan Johnson",33,18,17.4,1.7,4.8,0.352,0.5,1.3,0.357,1.2,3.5,0.35,0.8,1.2,0.658,0.1,1.3,1.4,0.9,0.8,0.1,1.1,1.3,5.4,"/cbb/schools/tennessee-tech/",2014
"16467",5,"Shaquille Cleare",33,33,21.5,3.4,6.1,0.555,3.4,6,0.558,0,0,0,1.3,1.8,0.717,1.5,3.1,4.6,0.5,0.2,0.6,1.2,2.4,8,"/cbb/schools/texas/",2017
"12801",9,"A.J. Lapray",18,4,11.4,0.6,2.4,0.256,0.3,0.8,0.4,0.3,1.6,0.179,0.2,0.4,0.571,0.1,0.9,1,0.3,0.3,0.2,0.7,1.4,1.7,"/cbb/schools/pepperdine/",2015
"15609",10,"Aleksandar Isailovic",25,2,14.3,1.1,3.6,0.311,0.4,1,0.458,0.7,2.6,0.258,0.3,0.4,0.7,0.4,1.3,1.7,0.3,0.7,0.2,0.6,1.2,3.2,"/cbb/schools/st-francis-ny/",2014
"10068",11,"Riley Bradshaw",25,2,6.2,0.3,1.2,0.276,0.2,0.5,0.308,0.2,0.6,0.25,0.2,0.3,0.625,0,0.4,0.4,0.4,0,0,0.3,0.6,1,"/cbb/schools/montana/",2016
"17942",13,"Conrad Jenne",1,0,9,1,5,0.2,1,1,1,0,4,0,0,2,0,0,1,1,0,2,0,0,1,2,"/cbb/schools/virginia-military-institute/",2015
"10324",6,"Justin Seymour",30,8,23.7,2.6,6.3,0.405,1.1,2.4,0.452,1.5,3.9,0.376,0.5,0.7,0.727,0.3,2.6,3,1.6,0.9,0.2,1.2,2.4,7.1,"/cbb/schools/murray-state/",2016
"2845",13,"Bobby Duncan",21,0,5.5,0.3,0.6,0.583,0.3,0.5,0.636,0,0,0,0.3,0.7,0.467,0.4,1.2,1.7,0.1,0.3,0,0.2,1.5,1,"/cbb/schools/citadel/",2016
"12919",2,"Bryce Pressley",32,32,31.4,5.3,11.4,0.467,3.3,6.3,0.535,2,5.1,0.384,2.1,2.8,0.753,1.3,3.3,4.6,2.4,1.3,0.5,1.1,2,14.7,"/cbb/schools/portland/",2016
"15875",3,"Anthony Jackson",31,22,30,4.3,10.5,0.414,2.4,5.3,0.46,1.9,5.2,0.366,1.9,2,0.937,0.6,1.8,2.5,2.2,0.7,0,2.2,2.3,12.5,"/cbb/schools/stony-brook/",2014
"12724",14,"Patrick Lucas-Perry",5,0,8,0.4,2.2,0.182,0.2,0.4,0.5,0.2,1.8,0.111,0.6,0.8,0.75,0.4,0.6,1,0.4,0.2,0,0.6,0.6,1.6,"/cbb/schools/pennsylvania/",2014
"16871",4,"J.D. Weatherspoon",34,33,29.2,3.6,6.7,0.537,3.3,5.7,0.579,0.3,1,0.294,3,5.2,0.585,1.6,4.9,6.5,1,0.8,0.7,1,1.8,10.6,"/cbb/schools/toledo/",2014
"3834",12,"Johnathan Walker",6,0,3,0.3,1,0.333,0.3,0.8,0.4,0,0.2,0,0.5,1,0.5,0.2,0.3,0.5,0.2,0.2,0,0.2,0.7,1.2,"/cbb/schools/delaware-state/",2017
"2998",2,"Shivaughn Wiggins",30,26,32.5,3.5,8,0.44,2.4,5.1,0.477,1.1,2.9,0.375,4.4,6.3,0.698,0.6,2.4,3,3.6,1.5,0.1,1.6,1.8,12.6,"/cbb/schools/coastal-carolina/",2016
"5391",5,"Aaron Bowen",33,1,20.3,2.4,4.8,0.494,2,3.3,0.602,0.4,1.5,0.26,0.9,1.8,0.492,1.3,2.4,3.7,0.8,1,0.3,1.2,2.5,6,"/cbb/schools/georgetown/",2014
"15374",9,"D'Arian Allen",28,18,11,1.5,2.5,0.592,1.5,2.5,0.586,0,0,1,0.6,1.3,0.457,1.2,1.5,2.7,0.1,0.2,0.3,0.9,2.4,3.6,"/cbb/schools/southern/",2016
"1585",3,"Zack Denny",33,20,27.2,3.2,7.6,0.417,1.7,3.8,0.44,1.5,3.8,0.394,1.4,1.6,0.849,1.3,4,5.2,0.9,1.6,0.2,1.2,1.8,9.2,"/cbb/schools/bowling-green-state/",2015
"8954",2,"Devin Martin",30,28,29.9,4.5,10.7,0.422,2.6,5.8,0.443,2,4.9,0.399,3,3.7,0.802,1.5,2.8,4.3,1.4,0.9,0.2,2.1,2.3,14,"/cbb/schools/maryland-eastern-shore/",2015
"6929",7,"Schadrac Casimir",34,8,20.1,2.2,5.1,0.425,1,2.3,0.423,1.2,2.8,0.427,1.4,1.5,0.941,0.5,1,1.5,1.4,0.6,0.1,0.8,1.1,7,"/cbb/schools/iona/",2017
"3809",4,"Kavon Waller",28,6,19.3,1.9,4.4,0.439,1,2.2,0.459,0.9,2.2,0.419,0.9,1.7,0.553,1.1,1.6,2.7,0.7,0.3,0.4,1.4,1.8,5.7,"/cbb/schools/delaware-state/",2016
"159",8,"Josh Williams",34,5,18.9,2.2,5.4,0.404,0.5,1.3,0.372,1.7,4.1,0.414,0.6,0.8,0.769,0.5,2,2.5,1.4,0.4,0.1,1.4,1.3,6.6,"/cbb/schools/akron/",2016
"18180",13,"KJ Garrett",7,0,1.9,0,1,0,0,0.6,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0.3,0,0.9,0,"/cbb/schools/washington/",2016
"4799",2,"Marcus Barham",30,29,30.9,4.2,10.8,0.385,1.9,4.8,0.393,2.3,6,0.378,2,3,0.667,0.8,2.9,3.6,2,1.1,0.5,1.9,2.3,12.6,"/cbb/schools/florida-am/",2017
"6760",2,"Simi Socks",28,26,29.1,5,10.8,0.465,3.9,7.8,0.495,1.1,3,0.386,4,4.8,0.836,1,3.1,4.1,1.1,0.9,0.5,2.6,3.8,15.1,"/cbb/schools/incarnate-word/",2017
"14717",11,"Austin Karazsia",22,0,6.3,0.5,1.3,0.393,0.4,0.6,0.571,0.1,0.6,0.214,0.3,0.5,0.636,0.4,0.7,1.1,0,0,0.1,0.2,1,1.5,"/cbb/schools/south-alabama/",2014
"7024",6,"Matt Thomas",35,27,33.6,3.7,8.4,0.44,1.1,2.5,0.46,2.5,5.9,0.432,1.1,1.2,0.902,0.5,3.9,4.4,1.7,0.8,0.2,1.2,2.1,11,"/cbb/schools/iowa-state/",2016
"12962",5,"Bryce White",13,10,26.1,2.6,7,0.374,1.8,4.2,0.418,0.8,2.8,0.306,3.5,4.5,0.776,0.4,3.7,4.1,1.8,0.7,0.4,1.3,2.3,9.5,"/cbb/schools/portland-state/",2015
"18567",3,"Fred VanVleet",36,36,31.7,3.7,7.7,0.484,2.7,5.2,0.516,1.1,2.5,0.418,3.1,3.8,0.83,0.7,3.1,3.9,5.4,1.9,0.1,1.3,1.9,11.6,"/cbb/schools/wichita-state/",2014
"17320",1,"Gabe Vincent",20,18,32,4.9,13.8,0.355,2.4,6.1,0.388,2.6,7.8,0.329,2.4,3.2,0.762,0.9,2.8,3.7,2.4,0.8,0.1,1.6,2.8,14.8,"/cbb/schools/california-santa-barbara/",2017
"12941",11,"Andre Ferguson",19,7,13.8,0.7,2.4,0.283,0.4,1.5,0.241,0.3,0.9,0.353,0.8,1.3,0.6,0.2,1.2,1.3,1.2,0.3,0,1.2,1.7,2.5,"/cbb/schools/portland/",2017
"13246",8,"Sterling Carter",27,6,15.1,1.6,4.5,0.361,0.6,1.1,0.516,1,3.4,0.308,0.5,0.7,0.65,0.3,1.5,1.8,1.1,0.9,0.4,0.8,2.3,4.8,"/cbb/schools/purdue/",2014
"8167",5,"Skylar Mays",31,25,22.9,2.7,6.5,0.411,2,4.5,0.449,0.7,2.1,0.328,2.2,2.7,0.812,0.5,1.7,2.2,3.6,1.3,0.1,2.2,1.8,8.3,"/cbb/schools/louisiana-state/",2017
"4974",3,"Raymond Taylor",6,6,32.8,4,11.2,0.358,2.7,7.5,0.356,1.3,3.7,0.364,2.8,3.8,0.739,0.7,2,2.7,6.2,1,0,2.2,1.8,12.2,"/cbb/schools/florida-international/",2014
"18117",11,"Trent VanHorn",19,0,12.3,0.4,1.4,0.308,0.4,0.8,0.467,0.1,0.6,0.091,0.7,0.9,0.765,0.2,0.7,0.8,0.4,0.4,0,0.5,1.1,1.6,"/cbb/schools/wake-forest/",2016
"6457",10,"Cameron Lewis",24,3,6,0.7,1.4,0.515,0.7,1.3,0.531,0,0,0,0.5,0.7,0.688,0.8,0.5,1.3,0,0.2,0.1,0.4,1.5,1.9,"/cbb/schools/howard/",2017
"7120",13,"John Hubler",8,0,2.8,0,0.6,0,0,0.1,0,0,0.5,0,0.3,0.3,1,0,0,0,0,0,0,0.4,0.3,0.3,"/cbb/schools/iupui/",2015
"9869",12,"Tyrie Hill-Thomas",5,0,2,0.4,0.4,1,0.4,0.4,1,0,0,NA,0,0,NA,0,0.2,0.2,0,0,0,0,0.2,0.8,"/cbb/schools/missouri-state/",2017
"14213",10,"Alex Peters",32,0,8.4,0.9,1.3,0.69,0.9,1.3,0.69,0,0,NA,0.6,0.9,0.69,0.4,0.5,0.9,0.2,0.3,0.3,0.3,1.7,2.4,"/cbb/schools/samford/",2017
"4103",5,"Andre Dawkins",33,4,13.7,2.5,5.7,0.444,0.6,1.1,0.541,1.9,4.6,0.421,0.9,1.1,0.811,0.2,1.1,1.3,0.4,0.5,0.2,0.5,1.3,7.9,"/cbb/schools/duke/",2014
"8663",7,"Ahmed Ismail",30,19,16.2,1.4,2.7,0.512,1.4,2.6,0.526,0,0.1,0.25,1.1,1.7,0.615,1.6,3.2,4.8,0.3,0.2,1.1,1.5,3.3,3.9,"/cbb/schools/manhattan/",2017
"6797",7,"Collin Hartman",32,12,19.7,1.6,3.2,0.5,0.7,1.3,0.537,0.9,1.9,0.475,0.7,1.1,0.657,1.4,1.6,3.1,0.8,0.5,0.6,0.7,2.2,4.8,"/cbb/schools/indiana/",2015
"12900",9,"John Bailey",9,2,7.1,1.1,2.7,0.417,0.9,2.1,0.421,0.2,0.6,0.4,0.6,0.9,0.625,0.3,0.3,0.7,0.3,0.3,0.1,0.3,0.6,3,"/cbb/schools/portland/",2014
"7433",13,"Tucker Vang",10,0,1.7,0,0.1,0,0,0.1,0,0,0,NA,0,0,NA,0,0.1,0.1,0.1,0,0,0.1,0.2,0,"/cbb/schools/kansas/",2017
"15082",8,"Paul McRoberts",13,0,17.5,2.4,4.3,0.554,1.7,2.5,0.688,0.7,1.8,0.375,0.5,1,0.462,1,1.2,2.2,1.2,1.2,0.2,0.7,2.5,5.9,"/cbb/schools/southeast-missouri-state/",2014
"6963",14,"Okey Ukah",10,0,2.4,0.1,0.2,0.5,0.1,0.2,0.5,0,0,NA,0,0,NA,0.2,0.5,0.7,0.1,0.2,0,0.2,0.3,0.2,"/cbb/schools/iowa/",2015
"5863",11,"Henry Uwadiae",17,0,5.2,0.4,0.6,0.636,0.4,0.6,0.636,0,0,NA,0.1,0.4,0.286,0.2,0.5,0.8,0.1,0.1,0.9,0.5,1.5,0.9,"/cbb/schools/green-bay/",2015
"11227",4,"Justin Jackson",38,37,26.7,4.1,8.7,0.477,3.4,6.2,0.544,0.7,2.4,0.304,1.7,2.4,0.71,1.4,2.3,3.7,2.3,0.5,0.5,1.4,1.4,10.7,"/cbb/schools/north-carolina/",2015
"12779",2,"Brendan Lane",30,30,29.3,5.5,10,0.547,5.1,9.1,0.564,0.3,0.9,0.37,1.8,2.9,0.609,2.1,5.2,7.3,1.3,0.4,2.4,1.8,3.1,13,"/cbb/schools/pepperdine/",2014
"117",12,"Sid Tomes",17,5,10.6,0.9,2.7,0.348,0.4,0.9,0.4,0.6,1.8,0.323,0.4,0.5,0.875,0,1.1,1.1,0.8,0.4,0,0.4,0.9,2.9,"/cbb/schools/air-force/",2017
"10098",5,"Eric Norman",30,15,27.7,2.1,6.7,0.312,1.2,3.2,0.361,0.9,3.5,0.267,1,1.5,0.705,1.7,5.3,7,2,0.8,1.7,1.7,2.6,6.2,"/cbb/schools/montana-state/",2015
"17763",10,"Henry Lowe",8,0,1.6,0.3,0.3,1,0.1,0.1,1,0.1,0.1,1,0,0.4,0,0,0.1,0.1,0,0,0,0.4,0,0.6,"/cbb/schools/villanova/",2014
"2823",2,"P.J. Horgan",30,30,31.2,4.4,8,0.546,4.4,8,0.546,0,0,NA,2.9,4.2,0.693,2.4,4.1,6.5,0.9,0.6,1.1,2,2.2,11.7,"/cbb/schools/citadel/",2015
"16304",13,"Chase Carlton",12,0,7.8,0.1,0.4,0.2,0.1,0.2,0.5,0,0.3,0,0,0.3,0,0,0.3,0.3,0.9,0.3,0,0.3,1.8,0.2,"/cbb/schools/texas-am/",2017
"9320",11,"John Hawkins",24,1,5.5,0.5,1.3,0.433,0.5,1.3,0.433,0,0,NA,0.2,0.3,0.571,0.3,0.6,0.9,0.1,0.1,0.3,0.4,0.8,1.3,"/cbb/schools/miami-oh/",2014
"5194",12,"T.K. Hayes",6,0,1.7,0.2,0.3,0.5,0,0,NA,0.2,0.3,0.5,0.2,0.3,0.5,0,0.2,0.2,0,0,0,0.2,0.2,0.7,"/cbb/schools/furman/",2014
"11439",5,"Kory Brown",33,32,27.2,2.7,4.6,0.583,2.6,4.3,0.601,0.1,0.2,0.25,1.6,2,0.788,1.7,2.5,4.2,1.7,1.1,0.8,0.9,3.2,7,"/cbb/schools/north-dakota-state/",2014
"1274",3,"Taylor Barnette",32,32,29.3,3.5,8.5,0.415,1.2,2.2,0.557,2.3,6.3,0.366,1.2,1.5,0.796,0.2,2,2.2,2,0.4,0.2,0.5,1.5,10.6,"/cbb/schools/belmont/",2016
