"","point.d","fg.d","three.d","ft.d","orb.d","drb.d","ast.d","stl.d","blk.d","tov.d","pf.d","g","team","loc.home","win","year"
"746",0.3792035,0.9322439,0.6877063,1.559059,-0.7801316,1.322837,-0.04817127,-1.569075,0.5725823,1.229028,0.2159815,2,"colorado",0,1,2015
"747",-1.020207,-1.213196,-0.9093564,-1.241687,1.285914,-0.8723151,-0.04817127,-0.7985707,-0.3306392,0.02721381,0.2159815,15,"north carolina asheville",1,0,2015
"748",0.5700322,-0.1316105,0.1939579,-0.4091934,-0.4044869,-0.597921,0.1120688,2.540282,-0.02956535,-1.374903,-0.3496918,15,"iowa state",0,1,2017
"749",0.1247653,0.5510294,0.01718377,-1.408186,-0.9679539,-0.323527,0.1120688,-0.02806634,0.8736561,-0.373391,-0.7268073,23,"george washington",0,1,2016
"750",-0.002453843,-0.4684977,0.1512883,-2.234733,-0.9679539,-1.5583,-0.6891315,1.256108,-0.631713,-2.176112,-0.161134,3,"hofstra",1,1,2014
"751",-0.8929877,-0.4862286,0.6084627,-2.805585,0.3468025,-1.009512,-1.330092,-0.02806634,-0.3306392,0.4278186,0.02742374,20,"utah state",0,0,2017
"752",0.4428131,0.09002585,-0.04377282,-0.2426947,0.1589802,-0.460724,-0.04817127,0.4856032,-0.631713,-0.5736933,1.347328,1,"north dakota state",0,0,2015
"753",-1.529083,-1.230927,-0.4582776,0.3341043,-0.4044869,-1.146709,-0.5288914,-0.7985707,0.5725823,0.4278186,0.593097,15,"northwestern",0,0,2014
"754",1.269737,-0.7255959,1.577672,2.08234,-0.2166645,-0.597921,1.233749,1.256108,0.5725823,-1.575205,-0.5382495,22,"davidson",1,1,2015
"755",-0.702159,-0.4507668,-0.3241731,-0.1237671,0.1589802,-0.04913292,-1.009612,-1.82591,-0.631713,2.030238,-0.3496918,17,"pennsylvania",0,0,2017
"756",-1.783522,-1.479159,-1.098322,-0.08214244,-0.02884217,-1.832694,-2.131292,-0.7985707,0.2715085,-0.7739957,0.4045393,12,"mcneese state",0,0,2013
"757",0.6336418,1.64148,0.01108812,-0.8849039,-0.9679539,0.4996552,-0.3686514,0.4856032,-0.02956535,-0.5736933,0.4045393,20,"seattle",0,1,2016
"758",0.88808,1.136149,0.5048365,-0.355676,-0.7801316,0.7740492,1.554229,-0.2849011,-1.534934,-0.1730886,-1.669596,26,"seton hall",1,1,2014
"759",0.6336418,-0.1670723,0.6145584,0.2270694,0.1589802,-0.18633,0.4325489,-0.02806634,1.475804,-0.1730886,-1.481038,22,"eastern washington",0,1,2016
"760",-0.1932825,-1.390505,-0.01939018,0.3935681,2.037204,0.2252611,0.1120688,0.9992728,-0.02956535,-0.373391,-0.915365,5,"southern california",0,0,2014
"761",1.524176,2.42164,1.687394,0.8157612,-0.7801316,2.557611,1.233749,-2.339579,0.5725823,1.829935,-1.481038,13,"iowa",1,1,2013
"762",-0.5749399,-0.5039595,-0.06205979,0.1081418,0.1589802,-0.04913292,-1.330092,-0.5417359,-0.02956535,0.4278186,0.4045393,28,"northern arizona",0,0,2016
"763",-0.8929877,-0.0518214,-0.01939018,-1.271419,-1.155776,-0.8723151,-0.5288914,-0.2849011,0.2715085,0.8284233,1.15877,6,"robert morris",0,0,2015
"764",0.4428131,0.5864912,1.285081,0.6968335,-0.2166645,0.9112463,0.1120688,-1.055405,-0.02956535,1.028726,-0.3496918,21,"savannah state",1,1,2016
"765",0.06115572,-0.4862286,0.8583847,0.2508549,-0.02884217,-0.597921,0.2723089,-1.055405,-0.9327868,-0.5736933,-1.858154,19,"savannah state",1,1,2015
"766",0.5064226,-0.122745,1.144881,2.153697,-0.02884217,1.460034,1.233749,-1.055405,1.475804,0.4278186,-0.915365,16,"louisiana lafayette",1,1,2017
"767",-0.2568921,0.05456404,0.352445,-0.682727,1.661559,0.7740492,0.4325489,-1.82591,0.2715085,1.829935,0.9702125,23,"morehead state",1,0,2014
"768",0.4428131,0.5598949,1.285081,0.05462433,-0.4044869,0.3624582,1.073509,-0.7985707,-0.3306392,0.02721381,-0.3496918,30,"oklahoma",0,1,2016
"769",-0.3205016,-0.1138796,-0.01939018,-0.4983891,-0.02884217,0.0880641,-0.6891315,-2.339579,-0.02956535,1.829935,0.02742374,24,"howard",0,0,2017
"770",0.5700322,0.249604,-0.4704689,1.749343,0.3468025,1.18564,0.9132691,-0.5417359,0.8736561,-0.373391,-0.7268073,3,"oregon",1,1,2014
"771",0.88808,-0.1936687,-1.195852,-0.5340674,2.037204,0.3624582,-0.04817127,1.512942,-0.9327868,-1.374903,-0.3496918,33,"louisville",0,1,2017
"772",-0.384111206609532,-0.370977720692546,-1.00688693667847,-1.15249110303566,0.346802531084342,-1.1467091476911,-0.208411327518862,0.228768445091249,-0.631712983307075,-0.773995728973143,-0.161134015293963,31,"boise state",0,0,2016
"773",-0.9565973,-0.9117704,0.4255929,0.5779059,-0.02884217,0.0880641,-0.04817127,-0.2849011,-0.9327868,0.628121,0.9702125,19,"south dakota",0,0,2015
"774",1.078909,1.384382,0.7547585,-0.2010701,-0.4044869,0.0880641,1.554229,0.2287684,0.8736561,-0.7739957,0.593097,26,"california irvine",1,1,2014
"775",0.379203520378361,-0.246861373443237,0.712088899924673,0.185444723835952,1.28591428758533,0.0880641032923344,0.432548910551756,-2.08274465082964,0.271508466304367,0.42781857943394,-0.161134015293963,12,"army",1,1,2015
"776",-0.3205016,0.4180476,0.2061492,-1.491435,-1.155776,-0.7351181,0.2723089,-1.055405,0.8736561,0.4278186,-0.3496918,24,"elon",1,0,2015
"777",-0.6385494,-0.5039595,-0.08644243,-0.6351559,0.5346249,-0.323527,0.1120688,-0.2849011,-0.631713,0.628121,1.347328,12,"texas el paso",0,0,2016
"778",-0.892987691268128,-0.566017694941461,-0.019390179480918,-1.39034636114617,-0.404486874116445,-1.55830023135225,-0.528891446554171,-0.0280663433444056,-1.23386061638137,0.227516194699426,0.404539257298963,31,"bethune cookman",0,0,2016
"779",1.524176,0.5598949,1.632533,1.285525,0.7224472,1.048443,0.9132691,0.9992728,-0.3306392,-0.1730886,-0.3496918,28,"western michigan",1,1,2017
"780",-0.8293781,-0.512825,-0.8362085,-0.9681533,0.1589802,-1.146709,0.592789,-0.2849011,-0.3306392,-0.1730886,1.15877,1,"old dominion",1,0,2013
"781",1.142518,1.535095,1.358229,-0.2664803,-0.2166645,0.6368522,1.233749,1.769777,-0.3306392,-0.7739957,0.7816548,16,"northern arizona",1,1,2014
"782",0.2519844,-0.03409049,-0.5253299,1.255793,0.7224472,1.871625,0.9132691,-0.7985707,-0.631713,0.2275162,-0.161134,19,"iupui",0,1,2015
"783",0.06115572,0.001371321,-0.4887559,1.184437,0.1589802,0.7740492,0.2723089,-0.2849011,-0.3306392,1.229028,-0.7268073,17,"rice",1,1,2015
"784",2.28749,2.049291,0.7364715,1.695826,0.5346249,2.008822,1.554229,0.2287684,0.5725823,-0.373391,0.02742374,13,"west virginia",0,1,2013
"785",1.969443,2.350716,1.474046,-0.6767806,-0.5923092,1.734428,2.83615,0.742438,1.475804,-0.373391,0.7816548,6,"gonzaga",0,1,2013
"786",-0.511330327774181,-1.0802139906886,-0.555808171045018,-0.670834205361882,0.534624882384539,-0.735118064029957,0.112068791516447,-1.56907507395833,-2.43815588252996,0.0272138099649122,0.593097014829938,6,"bethune cookman",1,0,2016
"787",-0.3205016,0.1875458,-0.3607471,0.1021954,-0.9679539,-0.460724,0.1120688,-1.055405,-0.02956535,0.02721381,0.9702125,9,"pennsylvania",1,0,2015
"788",-0.002453843,0.3737204,0.02327943,1.654201,-0.4044869,-0.04913292,-0.3686514,-0.02806634,-0.02956535,0.2275162,0.2159815,6,"mercer",0,1,2015
"789",0.4428131,0.9765712,0.2244362,0.7800829,-2.094888,1.597231,0.2723089,-0.2849011,-0.631713,1.028726,0.02742374,25,"milwaukee",0,1,2016
"790",0.9516896,0.3293931,0.2000535,1.838539,0.3468025,0.2252611,0.9132691,-1.569075,0.8736561,0.4278186,-0.3496918,7,"nebraska omaha",0,1,2013
"791",-2.546836,-0.9383667,-1.744462,0.4173536,-1.531421,-1.146709,-1.650572,-0.5417359,0.8736561,1.429331,1.535886,21,"tennessee tech",0,0,2014
"792",-0.702159,-0.9117704,-0.6228604,0.8811714,-0.4044869,-0.323527,-0.04817127,-1.82591,-1.233861,0.2275162,-0.161134,14,"colorado state",1,0,2014
"793",-0.9565973,-0.5660177,1.053446,0.3995145,-0.9679539,-0.7351181,-0.8493716,0.742438,-0.02956535,-0.5736933,0.593097,34,"coastal carolina",0,0,2015
"794",0.4428131,0.09002585,-0.1108251,0.2151766,0.7224472,0.9112463,-0.3686514,-0.5417359,-0.3306392,-0.1730886,-0.3496918,13,"north carolina state",1,1,2014
"795",-0.5113303,0.5067022,1.760542,-0.2902658,-1.155776,0.0880641,0.9132691,-0.5417359,-0.9327868,0.628121,-0.161134,29,"maryland baltimore county",0,0,2015
"796",-0.4477208,-0.3443814,0.6511323,-0.5102819,0.5346249,-0.18633,0.1120688,-0.02806634,0.8736561,0.628121,0.593097,25,"norfolk state",1,0,2014
"797",0.06115572,-0.8585777,-1.744462,1.232008,0.1589802,-0.7351181,-0.3686514,0.9992728,0.2715085,-1.1746,-0.5382495,19,"drexel",1,1,2015
"798",0.2519844,-0.2823232,-0.4765646,0.1021954,0.7224472,-0.7351181,0.592789,0.4856032,0.8736561,-1.775508,-0.161134,20,"mount st marys",1,0,2014
"799",-0.5749399,-0.4596323,-0.9825043,-0.004839483,-0.4044869,-0.18633,-0.5288914,-0.2849011,-1.233861,-0.373391,-0.161134,19,"southern california",0,0,2016
"800",1.078909,0.5776258,-0.2815035,-0.557853,0.9102696,-0.18633,1.233749,0.742438,1.475804,-0.9742981,-1.292481,3,"oregon",1,1,2015
"801",0.1883748,-0.3000541,-0.9398347,0.2389622,-0.2166645,-1.146709,-0.04817127,0.742438,-0.3306392,-1.775508,0.02742374,21,"mississippi",1,1,2014
"802",-1.783522,-1.718527,1.675203,-1.063295,0.5346249,-0.7351181,-0.3686514,-1.569075,-0.631713,1.429331,1.347328,27,"depaul",1,0,2015
"803",0.1883748,0.249604,-0.07425111,-0.807601,-0.5923092,-0.18633,0.2723089,0.742438,-0.9327868,-1.1746,0.2159815,18,"texas arlington",0,1,2015
"804",-1.656302,-1.709661,-1.104417,1.452024,0.7224472,-0.597921,-1.971052,-2.853249,0.5725823,1.429331,-0.7268073,4,"oral roberts",0,0,2016
"805",1.396956,0.7549349,1.400898,-0.7421908,0.3468025,0.6368522,0.4325489,0.9992728,-0.9327868,-1.575205,-1.481038,32,"north florida",1,1,2016
"806",-0.002453843,0.5687603,0.4134016,0.2924796,-0.9679539,0.2252611,-0.04817127,-0.02806634,-0.3306392,0.628121,1.347328,11,"cal state northridge",0,1,2013
"807",0.2519844,0.4357785,-0.1352077,-0.004839483,-0.7801316,-0.18633,0.753029,-0.02806634,0.8736561,-0.373391,-0.7268073,25,"marshall",1,1,2015
"808",0.06115572,0.2230077,0.9863936,-0.730298,-0.7801316,-0.04913292,0.1120688,-0.5417359,-0.631713,0.4278186,-0.915365,34,"wyoming",0,1,2015
"809",0.6336418,-0.3355159,-0.9581217,1.434185,0.5346249,-0.460724,-1.009612,2.283447,-1.233861,-1.97581,0.2159815,32,"monmouth",0,1,2016
"810",-1.847131,-1.665334,0.1756709,-1.087081,-0.9679539,-1.421103,-1.169852,-1.055405,-2.438156,1.028726,0.7816548,22,"maine",0,0,2014
"811",0.697251323289984,-0.193668653193533,0.437784245147576,0.80981477637604,0.722447233684736,0.774049242727577,1.07350914862237,-0.541735920215714,-1.23386061638137,-0.173088574769602,-1.48103831801079,13,"alabama birmingham",1,1,2013
"812",-0.2568921,-0.5039595,0.5231235,-0.8313865,0.7224472,0.0880641,-0.6891315,-0.02806634,-0.9327868,0.02721381,1.15877,7,"new mexico state",0,0,2014
"813",-0.6385494,-0.5216904,0.2305318,0.5243885,-1.155776,-0.7351181,-1.169852,0.742438,0.2715085,0.8284233,1.535886,17,"michigan state",0,0,2017
"814",-0.2568921,-0.4950941,0.9132456,0.4054608,-1.343599,-0.8723151,1.073509,0.9992728,0.8736561,-0.9742981,0.4045393,33,"mercer",0,0,2015
"815",-1.147426,-0.885174,0.657228,0.2449085,-1.343599,-0.8723151,-0.5288914,0.4856032,-0.9327868,0.4278186,0.593097,3,"george washington",0,0,2014
"816",-0.3841112,-0.3709777,1.157072,0.1497664,0.5346249,0.0880641,-0.5288914,-0.02806634,-0.9327868,0.628121,2.478675,24,"portland",0,0,2014
"817",-0.8293781,-0.6369413,-1.110513,0.08435624,0.5346249,0.0880641,-1.169852,-0.5417359,1.17473,1.229028,0.593097,25,"maine",1,0,2017
"818",-0.4477208,-0.2468614,1.199742,-1.414132,1.098092,-0.323527,0.753029,-0.7985707,-1.534934,0.8284233,0.9702125,23,"western illinois",0,0,2016
"819",0.5064226,-0.04295595,1.394803,-0.4329789,0.9102696,0.3624582,0.592789,0.4856032,-0.02956535,-0.7739957,-0.5382495,28,"middle tennessee",1,1,2016
"820",-0.129673,0.09002585,-1.226331,-0.3378368,-0.2166645,-0.18633,0.592789,-1.055405,2.379025,0.2275162,0.02742374,23,"maryland",1,0,2017
"821",-0.1932825,-0.3443814,1.114402,-0.1118743,-0.4044869,-1.146709,0.4325489,0.4856032,0.2715085,-1.374903,1.535886,33,"santa clara",0,0,2014
"822",2.669148,1.233669,1.211933,1.339043,1.285914,2.557611,1.233749,-0.2849011,0.8736561,0.2275162,-0.161134,5,"oklahoma",1,1,2015
"823",0.315594,0.7106076,-0.4095124,0.3281579,-1.155776,-0.597921,-0.2084113,0.4856032,0.5725823,-0.373391,1.15877,31,"prairie view",1,1,2017
"824",-0.8293781,-0.787654,-1.744462,-0.1178207,-0.9679539,-1.832694,-1.009612,-0.5417359,-0.3306392,0.02721381,1.15877,34,"western kentucky",0,0,2016
"825",0.6336418,0.9854366,1.339942,-0.1118743,-0.7801316,1.18564,0.753029,-1.31224,2.077951,0.8284233,-1.103923,24,"rice",0,1,2017
"826",1.078909,1.091822,0.6694193,1.80286,-1.719243,-0.18633,0.4325489,0.9992728,0.5725823,-0.7739957,0.2159815,24,"saint josephs",0,1,2016
"827",-1.338255,-1.904701,-0.415608,0.2924796,-0.02884217,-1.283906,-1.009612,-0.5417359,-1.233861,0.4278186,0.593097,25,"winthrop",0,0,2014
"828",-1.020207,-1.940163,0.5109322,1.006045,-0.7801316,-2.381482,-0.3686514,0.9992728,-0.631713,-1.1746,-0.3496918,14,"fairfield",0,0,2016
"829",0.7608609,0.9499748,1.870264,-0.004839483,-0.5923092,0.7740492,1.233749,-1.055405,0.2715085,0.628121,-0.7268073,6,"pittsburgh",1,1,2016
"830",-0.702159,-2.037683,-1.214139,0.3697825,-0.2166645,-1.146709,-0.04817127,0.742438,0.5725823,-1.1746,0.9702125,8,"denver",1,0,2014
"831",-0.4477208,0.249604,-0.09253809,-0.5221747,-0.9679539,-1.695497,-0.3686514,0.4856032,0.8736561,-0.5736933,0.02742374,10,"california davis",1,0,2013
"832",-0.2568921,0.1609495,0.334158,0.3341043,0.1589802,0.2252611,0.592789,-0.5417359,0.5725823,0.2275162,0.4045393,32,"houston",0,0,2017
"833",-0.702159,-0.8319813,0.6328453,-1.277365,-0.2166645,-1.695497,-0.04817127,0.2287684,-1.233861,-1.374903,1.15877,28,"troy",1,0,2016
"834",-0.3841112,-0.220265,-0.04377282,0.5243885,-1.155776,-0.597921,0.2723089,0.2287684,-1.534934,0.2275162,0.7816548,7,"washington state",0,0,2013
"835",0.3792035,-0.2379959,0.4438799,1.011992,0.3468025,-0.323527,0.2723089,-0.02806634,-2.438156,-0.5736933,-0.161134,4,"north dakota",0,1,2014
"836",-1.783522,-1.239792,0.08423602,1.124973,-0.9679539,-0.8723151,-1.330092,-2.339579,0.5725823,2.030238,1.347328,12,"virginia military institute",0,0,2016
"837",1.078909,0.9322439,1.571577,0.2270694,0.7224472,0.9112463,2.03495,-0.02806634,0.5725823,0.2275162,0.7816548,30,"utah state",0,1,2016
"838",-0.3841112,-0.787654,-1.439679,0.5779059,0.7224472,-0.04913292,0.1120688,0.4856032,0.2715085,0.2275162,0.02742374,5,"lamar",1,0,2015
"839",0.1247653,-0.06955231,0.5901757,0.3935681,1.098092,1.048443,-1.009612,-0.5417359,0.5725823,0.628121,-0.5382495,17,"iupui",1,1,2015
"840",-0.5113303,0.01910223,0.389019,-0.1594454,-1.155776,-0.460724,0.592789,0.4856032,-0.631713,-0.373391,0.7816548,33,"fresno state",0,0,2017
"841",-1.21103549417975,-1.72739208706,-0.165685995362036,-0.908689463472391,-0.592309225416642,-1.4211032034652,-0.368651387036516,-0.541735920215714,-0.631712983307075,-0.373390959504115,-1.29248056047982,26,"arkansas pine bluff",1,0,2015
"842",1.333347,2.040426,1.504525,-0.5756921,-0.2166645,1.734428,2.03495,-0.02806634,2.077951,0.8284233,1.724444,1,"florida international",1,1,2014
"843",-0.3841112,-0.4064395,1.486238,0.4768174,0.7224472,0.9112463,-0.5288914,-1.055405,-0.3306392,1.829935,0.593097,17,"georgia tech",0,0,2015
"844",0.3792035,0.6485494,-0.2388339,1.54122,-0.4044869,1.322837,0.4325489,-2.082745,2.379025,1.429331,0.02742374,8,"st johns ny",1,1,2015
"845",-1.656302,-2.108607,-2.354028,-1.426025,1.473737,-1.695497,-1.971052,0.742438,-0.9327868,-0.5736933,-0.5382495,30,"texas christian",0,0,2016
"846",2.796367,2.022695,0.8827674,1.255793,1.849381,1.597231,2.19519,1.512942,1.17473,-0.5736933,-0.3496918,10,"florida",1,1,2014
"847",0.06115572,-0.5394213,-0.8057302,-0.2902658,1.098092,-0.460724,-0.6891315,0.742438,0.8736561,-0.7739957,-0.915365,32,"ohio state",0,1,2014
"848",0.4428131,0.914513,-0.4704689,-1.116813,-0.2166645,0.6368522,-0.2084113,-0.5417359,1.475804,-0.373391,-0.7268073,12,"southern california",1,1,2014
"849",1.524176,1.606018,1.065637,-1.461703,-0.7801316,0.4996552,1.874709,2.797116,-0.631713,-1.374903,0.7816548,5,"loyola il",0,1,2016
"850",-0.5749399,-0.6546722,0.1330013,-0.5340674,0.5346249,-0.18633,0.4325489,-1.569075,-0.02956535,0.628121,1.15877,1,"denver",1,0,2016
"851",-0.892987691268128,-1.30185032506237,-1.37262647638126,-0.25458750366849,0.158980179784145,-1.96989131501339,0.112068791516447,2.02661196414083,0.572582282841514,-1.77550765264571,1.15877028742286,24,"arkansas",1,0,2017
"852",-1.147426,-0.6369413,-1.457966,-0.1118743,-0.4044869,-0.323527,-0.8493716,-0.02806634,0.8736561,0.4278186,0.2159815,12,"central arkansas",0,0,2015
"853",0.3792035,-0.1316105,-0.05596413,0.3757289,-1.343599,-1.283906,0.9132691,1.512942,0.2715085,-1.97581,-0.3496918,25,"evansville",1,1,2015
"854",1.333347,1.127284,1.199742,-0.4389253,0.9102696,1.460034,0.592789,1.769777,1.776878,-0.5736933,-1.858154,8,"nevada las vegas",0,1,2013
"855",-2.03795978174997,-2.66713014480477,-1.06784352662893,-0.55785295775939,0.534624882384539,-2.79307348233569,-1.33009174414244,-0.0280663433444056,-1.53493443291852,-0.573693344238629,0.593097014829938,2,"auburn",0,0,2014
"856",-0.765768570103479,-1.50575575268623,-0.135207700386803,0.684940765868023,0.722447233684736,-0.597921036142908,-1.4903318036601,-0.0280663433444056,-1.53493443291852,0.42781857943394,-0.538249530355914,23,"appalachian state",0,0,2015
"857",-1.083816,-1.443698,-0.7813476,0.2151766,-0.4044869,-1.283906,-1.810812,-0.2849011,-0.9327868,-0.5736933,0.02742374,11,"north florida",0,0,2014
"858",-0.320501646027208,-0.707864948940672,-0.208355608327362,-2.0563410838556,-0.592309225416642,-1.28390617557815,1.23374920814003,0.228768445091249,-0.631712983307075,-0.974298113707656,0.027423742237012,35,"boston university",1,0,2014
"859",0.633641762707659,0.879051205175497,0.139096954390293,0.518442085190666,0.158980179784145,1.73442843793692,1.39398926765768,-1.56907507395833,0.271508466304367,0.828423348902967,-0.726807287886889,5,"ball state",0,1,2016
"860",0.5064226,0.2673349,0.7913325,1.683933,0.1589802,0.7740492,1.073509,-0.7985707,-0.02956535,0.8284233,0.02742374,18,"wofford",1,1,2017
"861",0.2519844,-0.4862286,0.5596974,1.071456,-0.9679539,-0.7351181,-0.04817127,0.4856032,-0.02956535,-0.9742981,-0.915365,21,"central michigan",1,1,2015
"862",0.8244704,0.4978367,0.334158,-1.087081,1.098092,0.4996552,-0.5288914,-0.02806634,1.475804,0.02721381,-0.161134,24,"syracuse",0,1,2015
"863",-0.4477208,-0.7344613,-1.329957,-0.2248556,0.7224472,-0.8723151,-1.009612,0.2287684,1.17473,-0.373391,0.7816548,31,"kansas",0,0,2014
"864",-0.002453843,-0.2113996,-0.8544955,-0.004839483,1.098092,0.2252611,-0.2084113,-0.02806634,0.2715085,0.8284233,0.7816548,12,"kent state",0,1,2015
"865",-0.002453843,-0.2557268,0.1269056,-1.723344,-0.5923092,-0.7351181,0.1120688,2.283447,-0.3306392,-1.575205,-0.3496918,7,"texas am",1,1,2014
"866",-1.083816,-0.885174,-1.805418,-0.4746036,0.5346249,-0.460724,0.592789,0.2287684,-0.3306392,0.4278186,0.4045393,2,"pennsylvania",1,0,2014
"867",0.5700322,-0.01635959,-0.4826603,0.3935681,1.098092,-0.18633,-0.04817127,1.512942,0.5725823,-0.9742981,-0.7268073,25,"high point",0,1,2017
"868",-0.2568921,0.2673349,-0.933739,0.4173536,0.3468025,0.2252611,-0.5288914,-1.31224,0.2715085,0.4278186,0.4045393,23,"coastal carolina",1,0,2014
"869",-0.702159,-0.06955231,-0.7142953,-1.44981,0.7224472,-0.323527,-0.04817127,-0.2849011,-0.9327868,0.628121,1.724444,26,"saint josephs",1,0,2015
"870",1.206128,0.4801058,2.473734,0.9287424,1.285914,1.460034,1.073509,-0.5417359,-1.233861,0.4278186,-0.161134,13,"seton hall",0,1,2015
"871",-0.5749399,-0.06955231,-1.03127,-1.336829,-0.7801316,-0.323527,0.1120688,-0.5417359,-0.9327868,0.2275162,0.02742374,7,"utah valley",0,0,2014
"872",-0.9565973,-0.6014795,-0.1230164,-0.5043355,0.1589802,-0.597921,-0.8493716,-2.853249,-0.631713,2.030238,0.7816548,10,"green bay",0,0,2016
"873",-0.002453843,-0.04295595,1.077828,0.1913911,-0.02884217,-0.18633,0.592789,1.256108,0.5725823,-0.1730886,0.593097,18,"western carolina",0,1,2014
"874",-0.5113303,0.4712403,-0.952026,-0.605424,-0.4044869,0.2252611,0.1120688,-0.5417359,0.2715085,0.02721381,1.15877,10,"loyola marymount",0,0,2013
"875",0.6336418,1.322324,-1.208044,-1.348722,0.5346249,1.18564,-0.3686514,-0.2849011,0.8736561,-0.1730886,-0.7268073,24,"green bay",1,1,2015
"876",-0.829378130685804,-0.344381360567694,-0.324173129233248,0.197337486741478,-1.53142098191763,-0.872315091917006,-0.849371565589479,-0.0280663433444056,-0.330639166769928,-0.373390959504115,1.15877028742286,11,"arkansas little rock",0,0,2015
"877",0.7608609,0.6928767,-0.6777214,0.1200345,0.3468025,0.4996552,-0.3686514,0.742438,0.5725823,-0.7739957,-2.235269,12,"south dakota state",1,1,2013
"878",-0.5749399,0.2939313,-0.7569649,0.5243885,0.3468025,1.322837,-1.330092,0.4856032,0.8736561,2.030238,0.4045393,24,"marquette",0,0,2016
"879",1.396956,1.597153,0.888863,1.172544,-0.9679539,1.048443,0.753029,-0.02806634,1.475804,-0.373391,0.02742374,2,"texas am",1,1,2016
"880",0.50642264154301,0.37372036280331,-1.79322694703948,-0.230801977857439,-0.0288421715160516,1.04844329850167,-0.368651387036516,1.51294238726952,0.572582282841514,0.0272138099649122,-2.04671159060372,3,"baylor",1,1,2016
"881",-0.2568921,-0.5216904,0.2000535,-1.568738,0.1589802,-1.969891,-0.2084113,0.4856032,-0.3306392,-0.7739957,-0.3496918,26,"duquesne",1,0,2014
"882",-0.6385494,-1.151138,0.7913325,0.1913911,0.3468025,-1.421103,-1.490332,1.769777,0.2715085,-0.5736933,0.9702125,6,"mississippi state",0,0,2014
"883",-2.737665,-1.514621,-2.390602,0.5243885,-1.343599,-2.107088,-2.291532,-0.7985707,-0.9327868,1.028726,0.7816548,2,"marist",0,0,2016
"884",-0.3205016,-0.01635959,-0.06205979,0.1676056,0.1589802,0.4996552,-0.04817127,-0.7985707,-1.233861,0.8284233,1.913001,12,"oakland",0,0,2014
"885",-0.702159,0.1077568,1.114402,-2.163376,-1.155776,-0.7351181,-1.169852,-1.055405,0.2715085,0.628121,1.913001,4,"longwood",0,0,2014
"886",-0.002453843,-0.01635959,-0.8301128,1.11308,-0.02884217,0.2252611,0.1120688,-1.055405,-0.02956535,0.02721381,0.2159815,26,"georgia",0,0,2015
"887",2.859976,3.698265,2.260386,-0.4448717,-2.658355,3.243596,2.99639,0.2287684,2.379025,0.02721381,-0.915365,8,"st johns ny",1,1,2013
"888",-1.147426,-1.124541,-1.59207,-0.2367484,-0.2166645,-1.146709,-0.5288914,-0.2849011,-0.9327868,-0.7739957,0.593097,34,"xavier",0,0,2015
"889",0.8244704,2.040426,3.089396,-0.0940352,-0.7801316,1.18564,-1.009612,-0.02806634,0.5725823,0.4278186,-1.103923,15,"jacksonville",1,1,2014
"890",-0.5749399,-1.133407,-0.3485558,2.742389,0.5346249,0.3624582,-0.5288914,-1.569075,-0.9327868,0.628121,1.15877,25,"san jose state",1,0,2014
"891",0.315594,-0.1759377,0.7791411,0.6908871,-1.343599,-0.04913292,0.753029,-0.2849011,-1.836008,0.2275162,-0.161134,25,"chattanooga",0,0,2016
"892",-0.1932825,0.2673349,-2.146775,0.5541204,-0.02884217,-0.18633,0.4325489,0.2287684,-0.631713,0.4278186,2.667232,23,"cleveland state",0,0,2016
"893",1.078909,0.5598949,0.7913325,0.07840986,-0.7801316,0.3624582,1.233749,-0.02806634,-0.02956535,0.4278186,-0.7268073,16,"marshall",1,1,2016
"894",-0.7657686,-0.8053849,-1.616453,-0.932475,0.5346249,-1.695497,-1.009612,-0.5417359,-0.9327868,-1.374903,0.2159815,11,"tulane",1,0,2013
"895",0.3792035,1.100688,0.7059932,0.3400506,-1.155776,0.3624582,-1.009612,1.512942,0.2715085,-0.373391,0.4045393,16,"cal state northridge",0,1,2017
"896",0.7608609,1.082957,1.309463,-0.8432793,0.3468025,0.9112463,0.4325489,-0.7985707,-0.02956535,1.229028,0.02742374,1,"penn state",1,1,2014
"897",0.9516896,1.517364,0.5414104,0.4827638,-1.531421,0.6368522,-0.2084113,-0.7985707,-0.02956535,-0.1730886,-0.5382495,1,"utah state",0,1,2016
"898",0.1883748,0.1786804,1.205837,0.3400506,-0.02884217,1.048443,-0.6891315,-0.2849011,-1.534934,0.4278186,0.4045393,25,"hawaii",0,1,2016
"899",-0.002453843,0.3205276,-0.415608,1.011992,-0.7801316,-0.323527,1.554229,-1.055405,-0.9327868,0.628121,0.4045393,1,"pennsylvania",1,1,2015
"900",-0.8929877,-0.1493414,-0.1595903,-0.5459602,0.1589802,0.3624582,-0.8493716,-1.31224,1.17473,1.229028,0.7816548,23,"south florida",1,0,2015
"901",-0.129673,-0.6635377,-0.5375212,1.600684,-0.4044869,-0.7351181,-0.04817127,0.742438,-0.631713,-0.7739957,-0.161134,33,"south dakota state",0,0,2015
"902",0.1247653,0.07229495,-0.06205979,-0.932475,-0.02884217,-0.7351181,-1.009612,0.4856032,-0.3306392,-0.1730886,-2.046712,13,"grambling",1,0,2016
"903",2.096662,1.827655,0.5414104,0.6492625,-0.02884217,1.734428,0.4325489,0.9992728,0.8736561,-0.7739957,0.7816548,3,"washington",1,1,2016
